hendelsestype_dim | Skiftesamling avholdes som fjernmøte via videolink. Skyldneren plikter å møte me | insolvens | f | t | 
hendelsestype_dim | Skiftesamling berammet til mandag 23. februar 2026 kl. 14.00 i rettssal 617. | insolvens | f | t | 
hendelsestype_dim | Skiftesamling blir avholdt | insolvens | f | t | 
hendelsestype_dim | Skiftesamling blir holdt | insolvens | f | t | 
hendelsestype_dim | Skiftesamling etter konkursloven § 78 ledd nr. 3 ble berammet til tirsdag 10. ju | insolvens | f | t | 
hendelsestype_dim | Skiftesamling omberammes til 23. januar 2026 kl. 13.00 i rettssal 617. | insolvens | f | t | 
hendelsestype_dim | Skiftesamling omberammes til fredag 23.januar 2026 kl. 13.00 i rettssal 617. | insolvens | f | t | 
hendelsestype_dim | Skiftesamlingen 23.05.23 kl. 08.30 vil bli avholdt som telefonmøte | insolvens | f | t | 
hendelsestype_dim | Skiftesamlingen avholdes på videolink | insolvens | f | t | 
hendelsestype_dim | Skiftesamlingen avholds på videolink | insolvens | f | t | 
hendelsestype_dim | Skiftesamlingen vil avholdes på videolink | insolvens | f | t | 
hendelsestype_dim | Tvangsavvikling av aksjeselskap | insolvens | f | t | tvangsavvikling
hendelsestype_dim | Tvangsoppløsning av aksjeselskap | insolvens | f | t | tvangsopplosning
hendelsestype_dim | Endring av kapital | kapital | f | f | 
hendelsestype_dim | Endring av kapital gjelder aksjesplitt | kapital | f | f | 
hendelsestype_dim | Endring av kapital gjelder aksjsplitt. Kunngjort ved feil | kapital | f | f | 
hendelsestype_dim | Frittstående tegningsretter | kapital | f | f | 
hendelsestype_dim | Fullmakt avtalepant i egne aksjer | kapital | f | f | 
hendelsestype_dim | Fullmakt erverv av aksjer i morselskapet | kapital | f | f | 
hendelsestype_dim | Fullmakt erverv av egne aksjer | kapital | f | f | 
hendelsestype_dim | Fullmakt erverv av egne aksjer Fullmakten er allerede registrert. Se korrekt kun | kapital | f | f | 
hendelsestype_dim | Fullmakt kapitalforhøyelse | kapital | f | f | 
hendelsestype_dim | Fullmakt konvertibelt lån | kapital | f | f | 
hendelsestype_dim | Fullmakt utdeling av utbytte | kapital | f | f | 
hendelsestype_dim | Fullmakt utdeling av utbytte Denne fullmakten skulle ikke vært registrert da de | kapital | f | f | 
hendelsestype_dim | Fullmakten er ugyldig og slettet i Foretaksregisteret | kapital | f | f | 
hendelsestype_dim | Konvertibelt lån | kapital | f | f | 
hendelsestype_dim | Nedsettelse av overkursfond | kapital | f | f | 
hendelsestype_dim | Tegningsrettsaksjer | kapital | f | f | 
hendelsestype_dim | Utdeling av konsernbidrag | kapital | f | f | 
hendelsestype_dim | Utdeling av utbytte | kapital | f | f | 
hendelsestype_dim | Korrigering av kreditorvarsel | kreditorvarsel | f | f | 
hendelsestype_dim | Kreditorvarsel | kreditorvarsel | f | f | 
hendelsestype_dim | Retting av Kreditorvarsel | kreditorvarsel | f | f | 
hendelsestype_dim | Retting av kreditorvarsel | kreditorvarsel | f | f | 
hendelsestype_dim | Delvis omgjøring av beslutning om fisjon | omorganisering | f | f | 
hendelsestype_dim | Delvis omgjøring av beslutning om fusjon | omorganisering | f | f | 
hendelsestype_dim | Fisjon | omorganisering | f | f | 
hendelsestype_dim | Fisjonsplan | omorganisering | f | f | 
hendelsestype_dim | Fusjonsplan | omorganisering | f | f | 
hendelsestype_dim | Fusjonsplan avbrutt | omorganisering | f | f | 
hendelsestype_dim | Gjennomføring av fisjon | omorganisering | f | f | 
hendelsestype_dim | Gjennomføring av fusjon | omorganisering | f | f | 
hendelsestype_dim | Omdanningsplan | omorganisering | f | f | 
hendelsestype_dim | Omgjøring av beslutning om fisjon | omorganisering | f | f | 
hendelsestype_dim | Omgjøring av beslutning om fusjon | omorganisering | f | f | 
hendelsestype_dim | Omgjøring av beslutning om oppløsning | omorganisering | f | f | 
hendelsestype_dim | Godkjent mellombalanse | regnskap | f | f | 
hendelsestype_dim | Godkjent årsregnskap | regnskap | f | f | 
hendelsestype_dim | Godkjent årsregnskap er derfor annulert | regnskap | f | f | 
hendelsestype_dim | Godkjent årsregnskap er derfor annullert | regnskap | f | f | 
hendelsestype_dim | Godkjent årsregnskap med bærekraftsrapportering | regnskap | f | f | 
hendelsestype_dim | Revisjon av årsregnskap | regnskap | f | f | 
hendelsestype_dim | Revisjon av årsregnskap Dette er en kunngjøring av registreringsvedtak den 24.12 | regnskap | f | f | 
hendelsestype_dim | Revisjon av årsregnskap Registrert ved en inkurie. Se kunngjøring av | regnskap | f | f | 
hendelsestype_dim | Rettelse | rettelse | f | f | 
hendelsestype_dim | Rettelse Gjelder registreringsvedtak av | rettelse | f | f | 
hendelsestype_dim | Rettelse av foretaksnavn | rettelse | f | f | 
hendelsestype_dim | Rettelse fra Foretaksregisteret | rettelse | f | f | 
hendelsestype_dim | Nyregistrering | stiftelse | f | f | 
hendelsestype_dim | Reinnføring i Foretaksregisteret | stiftelse | f | f | 
hendelsestype_dim | Endring av daglig leder | styre_ledelse | f | f | 
hendelsestype_dim | Endring av revisor | styre_ledelse | f | f | 
hendelsestype_dim | Endring av signatur | styre_ledelse | f | f | 
hendelsestype_dim | Endring av styre | styre_ledelse | f | f | 
hendelsestype_dim | Endring av styre - ugyldig. Registrert ved en feil. | styre_ledelse | f | f | 
